"cik","entityName","sic","n","mean_y","sd_y","se_y","y_lo","y_hi","sic_num","x","sic_division"
1376227,"United States Natural Gas Fund, LP",6221,55,-11779824.0025375,106513260.098353,14362245.0617643,-39929824.3235954,16370176.3185205,6221,6220.72413840541,"Finance/Insurance/Real Estate"
1376986,"TENNESSEE VALLEY AUTHORITY",4911,55,155759916.21355,225059416.390131,30347005.5152568,96279785.4036464,215240047.023453,4911,4912.13069312279,"Transportation/Public Utilities"
1377789,"AVIAT NETWORKS, INC.",3663,55,2563501.43541182,26014139.3871161,3507745.83937866,-4311680.40977035,9438683.280594,3663,3662.92153344106,"Manufacturing"
1381668,"TFS FINANCIAL CORPORATION",6035,55,22990036.1183319,160122756.247216,21590948.0478216,-19328222.0553985,65308294.2920623,6035,6034.36064473385,"Finance/Insurance/Real Estate"
1382230,"ESSA Bancorp, Inc.",6036,55,6415529.10587744,19373576.9511223,2612332.58317354,1295357.24285731,11535700.9688976,6036,6034.82646516623,"Finance/Insurance/Real Estate"
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",7389,55,61517225.5469483,55323730.583051,7459850.31000929,46895918.93933,76138532.1545665,7389,7391.04546455662,"Services"
1387467,"Alpha and Omega Semiconductor Limited",3674,55,13156543.8126472,55196312.3527252,7442669.2393371,-1431087.89645349,27744175.5217479,3674,3673.59248919397,"Manufacturing"
1390777,"THE BANK OF NEW YORK MELLON CORPORATION",6022,55,540065226.161253,499600961.154333,67366179.859351,408027513.636925,672102938.685581,6022,6022.89725708568,"Finance/Insurance/Real Estate"
1396878,"United States Gasoline Fund, LP",6221,55,-1296711.11033439,69978942.1273622,9435958.63151815,-19791190.02811,17197767.8074412,6221,6219.97366470468,"Finance/Insurance/Real Estate"
1397016,"OPTEX SYSTEMS HOLDINGS, INC.",3827,55,4122063.05081098,18624495.6533216,2511326.48158334,-800136.853092368,9044262.95471432,3827,3825.84337776784,"Manufacturing"
1403161,"VISA INC.",7389,55,1384641334.26622,1062814190.23541,143309836.176139,1103754055.36099,1665528613.17145,7389,7389.16194189551,"Services"
1403475,"Bank of Marin Bancorp",6022,55,9109154.77280081,18851760.6276792,2541970.88447425,4126891.83923128,14091417.7063703,6022,6020.60538458049,"Finance/Insurance/Real Estate"
1405513,"United States 12 Month Natural Gas Fund, LP",6221,55,4385771.2684759,20598718.7508211,2777530.66974451,-1058188.84422334,9829731.38117515,6221,6221.7722366091,"Finance/Insurance/Real Estate"
1405528,"United States 12 Month Oil Fund, LP",6221,55,1179560.60594873,71504337.1146734,9641642.84964762,-17718059.3793606,20077180.5912581,6221,6222.38112696465,"Finance/Insurance/Real Estate"
1408534,"FIRST GUARANTY BANCSHARES, INC.",6035,55,7669256.73855524,19106380.3384239,2576303.79926716,2619701.29199161,12718812.1851189,6035,6034.21320672792,"Finance/Insurance/Real Estate"
1409375,"Orion Energy Systems, Inc.",3640,55,3447395.30201795,21367763.1321054,2881228.59296252,-2199812.74018858,9094603.34422448,3640,3640.3246750273,"Manufacturing"
1410738,"VoIP-PAL.COM INC.",3661,55,3843049.63312535,20685626.5720115,2789249.31796323,-1623879.03008259,9309978.29633328,3661,3659.91681918484,"Manufacturing"
1412665,"MIDWESTONE FINANCIAL GROUP, INC.",6022,55,9758715.41548858,19474126.951554,2625890.74246589,4611969.56025544,14905461.2707217,6022,6021.15986654421,"Finance/Insurance/Real Estate"
1413837,"FIRST FOUNDATION INC.",6022,55,11708313.4988445,20012303.445859,2698458.44615417,6419334.94438234,16997292.0533067,6022,6020.96569860679,"Finance/Insurance/Real Estate"
1414382,"Concrete Leveling Systems, Inc.",3590,55,4033207.43510966,18622688.2006774,2511082.76471851,-888514.783738628,8954929.65395795,3590,3589.1161967915,"Manufacturing"
1415744,"NORTHERN MINERALS & EXPLORATION LTD.",1040,55,3992999.61143434,18631799.2428502,2512311.29739447,-931130.531458826,8917129.75432751,1040,1041.58891311468,"Mining"
1423221,"QUANEX BUILDING PRODUCTS CORPORATION",3350,55,12928841.0225508,160635463.886011,21660081.5317335,-29524918.7796469,55382600.8247484,3350,3349.67564793753,"Manufacturing"
1434524,"CLEARSIGN TECHNOLOGIES CORPORATION",3823,55,3183230.09403577,20827750.8041017,2808413.34550881,-2321260.0631615,8687720.25123303,3823,3823.85090450524,"Manufacturing"
1436425,"HOME BANCORP, INC.",6036,55,8565594.54680899,19112149.8887536,2577081.76527491,3514514.28687018,13616674.8067478,6036,6036.9970602586,"Finance/Insurance/Real Estate"
1437517,"CYBERLOQ TECHNOLOGIES, INC.",7372,55,3932406.68764705,18645032.9027319,2514095.72372889,-995220.930861568,8860034.30615567,7372,7372.47820595668,"Services"
1438133,"Tandem Diabetes Care, Inc.",3841,55,30551653.9541317,129326842.522015,17438427.8882295,-3627664.70679822,64730972.6150616,3841,3841.85800817319,"Manufacturing"
1438943,"RANGE IMPACT, INC.",1600,55,3928362.87517112,20645507.5285625,2783839.66724814,-1527962.87263523,9384688.62297747,1600,1600.5415280569,"Construction"
1441236,"CLEARWATER PAPER CORPORATION",2631,55,16338964.8403887,163606027.876353,22060632.2984789,-26899874.46463,59577804.1454073,2631,2631.04099796905,"Manufacturing"
1442492,"Laredo Oil, Inc.",1311,55,3925100.87536178,18656442.5714465,2515634.20314452,-1005542.16280147,8855743.91352504,1311,1310.63080379606,"Mining"
1467373,"Accenture plc",7389,55,860346548.223155,361415948.538756,48733316.5593703,764829247.766789,955863848.679521,7389,7389.54218055434,"Services"
1472494,"United States Brent Oil Fund, LP",6221,55,2485758.40585917,74847767.9849523,10092470.9762271,-17295484.7075459,22267001.5192643,6221,6223.36381669998,"Finance/Insurance/Real Estate"
1474903,"BGSF, INC.",7363,55,6274603.96021781,19456484.552561,2623511.84187096,1132520.75015073,11416687.1702849,7363,7363.45546300747,"Services"
1477246,"S&W SEED CO",100,55,3574069.98482083,20821960.6794988,2807632.60526662,-1928889.92150175,9077029.89114341,100,99.4643135515996,"Agriculture/Forestry/Fishing"
1479681,"NUTEX HEALTH INC.",7389,55,6064286.74342632,22897776.2723339,3087535.52270432,12717.1189258518,12115856.3679268,7389,7388.85706459751,"Services"
1481504,"XERIANT, INC.",3721,55,3763238.77898578,18706218.5743595,2522345.99800811,-1180559.37711012,8707036.93508167,3721,3721.0581671659,"Manufacturing"
1486957,"BWX TECHNOLOGIES, INC.",3510,55,52373986.8687115,163398824.854251,22032693.0486783,9189908.49330208,95558065.244121,3510,3509.05955592566,"Manufacturing"
1490906,"Capitol Federal Financial, Inc.",6035,55,22854896.429675,21738093.928351,2931163.98734146,17109815.0144858,28599977.8448643,6035,6034.26103114228,"Finance/Insurance/Real Estate"
1493594,"MACOM Technology Solutions Holdings, Inc.",3674,55,28604861.7079765,140056251.561648,18885181.1079961,-8410093.26369581,65619816.6796488,3674,3675.28295258529,"Manufacturing"
1497253,"Organovo Holdings, Inc.",2836,55,33719596.5645313,127705436.247133,17219797.510725,-31206.5564897284,67470399.6855524,2836,2835.23457184275,"Manufacturing"
1499961,"MULLEN AUTOMOTIVE INC.",3711,55,2881021.30292667,21074902.1007545,2841739.21955099,-2688787.56739327,8450830.17324661,3711,3711.17628483772,"Manufacturing"
1500217,"AMERICAN ASSETS TRUST, INC.",6798,55,9713418.1649931,18926301.8103715,2552022.01549805,4711455.01461692,14715381.3153693,6798,6799.6467744181,"Finance/Insurance/Real Estate"
1504008,"BankUnited, Inc.",6035,55,63079704.4304235,58966162.3182084,7950995.70498426,47495752.8486544,78663656.0121927,6035,6035.71249421949,"Finance/Insurance/Real Estate"
1504461,"NGL Energy Partners LP",4922,55,25764991.4756411,165258160.44932,22283405.809172,-17910483.9103359,69440466.8616182,4922,4921.60025482154,"Transportation/Public Utilities"
1506251,"Citius Pharmaceuticals, Inc.",2834,55,2974901.81680692,20961096.4364475,2826393.66690634,-2564829.7703295,8514633.40394334,2834,2833.67077729665,"Manufacturing"
1511737,"UBIQUITI INC.",3663,55,56370239.7243797,43663940.2723878,5887644.50524941,44830456.4940908,67910022.9546685,3663,3661.39580457824,"Manufacturing"
1517681,"PROPANC BIOPHARMA, INC.",2834,55,3523281.52029656,20749466.9058446,2797857.54682121,-1960519.27147301,9007082.31206614,2834,2833.69302413917,"Manufacturing"
1520697,"Acadia Healthcare Company, Inc.",8093,55,7776494.46673671,201177863.210473,27126817.5414299,-45392067.914466,60945056.8479394,8093,8091.64233569576,"Services"
1521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.",6022,55,7985872.71044535,19074476.9750621,2572001.95062903,2944748.88721246,13026996.5336782,6022,6020.51951329342,"Finance/Insurance/Real Estate"
1525306,"First America Resources Corporation",5065,55,4035443.57053913,18622190.0680521,2511015.59652901,-886146.998657738,8957034.13973599,5065,5066.20271748588,"Wholesale Trade"
1529377,"ARES COMMERCIAL REAL ESTATE CORPORATION",6798,55,10499446.0098632,19361691.413429,2610729.93759792,5382415.33217133,15616476.6875552,6798,6798.10217310548,"Finance/Insurance/Real Estate"
1530425,"ARTISAN CONSUMER GOODS, INC.",1000,55,3699362.9616789,18857603.831288,2542758.78188814,-1284444.25082185,8683170.17417966,1000,1001.59828156002,"Mining"
1530721,"CAPRI HOLDINGS LTD",3100,55,104925450.584582,129252646.731844,17428423.3299239,70765740.8579312,139085160.311233,3100,3100.08398804335,"Manufacturing"
1530950,"Post Holdings, Inc.",2040,55,4033648.25152698,103189358.693291,13914050.2877374,-23237890.3124383,31305186.8154923,2040,2039.78368219055,"Manufacturing"
1538495,"EARTH SCIENCE TECH, INC.",2834,55,3772891.11346406,18720817.4506505,2524314.5100856,-1174765.32630373,8720547.55323184,2834,2834.76990953752,"Manufacturing"
1544190,"SHEPHERD’S FINANCE, LLC",6153,55,4071134.92649027,18617539.255741,2510388.48112492,-849226.496514581,8991496.34949512,6153,6153.46611954687,"Finance/Insurance/Real Estate"
1549966,"Silvercrest Asset Management Group Inc.",6282,55,6313694.5213085,19381632.2219094,2613418.7556649,1191393.7602053,11435995.2824117,6282,6281.74256056137,"Finance/Insurance/Real Estate"
1552800,"TILE SHOP HOLDINGS, INC.",5700,55,6749875.0147132,19426258.9187023,2619436.21823288,1615780.02697675,11883970.0024497,5700,5699.23435978685,"Retail Trade"
1564708,"NEWS CORPORATION",2711,55,13204898.0235304,360910591.226163,48665174.1932413,-82178843.3952226,108588639.442283,2711,2712.13767738689,"Manufacturing"
1567514,"Intra-Cellular Therapies, Inc.",2834,55,25984431.0926822,131068959.902928,17673334.9479508,-8655305.40530138,60624167.5906658,2834,2832.43266596407,"Manufacturing"
1570132,"ANVI GLOBAL HOLDINGS, INC.",5400,55,3994313.77754035,18631064.140164,2512212.17616849,-929622.087749881,8918249.64283058,5400,5399.69155720304,"Retail Trade"
1570585,"Liberty Global Ltd.",4841,55,190382650.565409,1816207290.90064,244897341.14599,-289616138.080732,670381439.211551,4841,4841.06553228307,"Transportation/Public Utilities"
1571996,"Dell Technologies Inc.",3571,55,85061323.7185308,874421242.237252,117906936.250259,-146036271.331976,316158918.769037,3571,3570.71688032396,"Manufacturing"
1579877,"OUTFRONT Media Inc.",6798,55,25262565.6226972,164907455.908465,22236116.8185301,-18320223.3416217,68845354.5870161,6798,6796.84166050907,"Finance/Insurance/Real Estate"
1583107,"THERAVANCE BIOPHARMA, INC.",2834,55,10999123.2926822,137634688.285112,18558657.5823988,-25375845.5688195,47374092.1541838,2834,2835.55462783257,"Manufacturing"
1584509,"Aramark",5812,55,45238577.3553403,86327535.1901604,11640402.4703994,22423388.5133575,68053766.197323,5812,5811.74998467864,"Retail Trade"
1589150,"REGEN BIOPHARMA, INC.",2834,55,3737322.75223175,20771668.9513418,2800851.27002532,-1752345.73701788,9226991.24148139,2834,2834.26303132062,"Manufacturing"
1589526,"BLUE BIRD CORPORATION",3713,55,5348150.7940159,21205867.5344353,2859398.59502601,-256270.452235077,10952572.0402669,3713,3710.59550682077,"Manufacturing"
1590976,"MALIBU BOATS, INC.",3730,55,11790071.0192058,20424750.2519326,2754072.7621398,6392088.40541177,17188053.6329998,3730,3732.28087374306,"Manufacturing"
1591698,"PAYLOCITY HOLDING CORPORATION",7372,55,10308662.3339582,30993102.6577223,4179109.10982911,2117608.47869319,18499716.1892233,7372,7371.99263185503,"Services"
1598665,"Heritage Insurance Holdings, Inc.",6331,55,14372077.5535379,160760352.001764,21676921.4418264,-28114688.4724418,56858843.5795175,6331,6331.695331401,"Finance/Insurance/Real Estate"
1600033,"e.l.f. Beauty, Inc.",2844,55,13907854.884185,159726781.881003,21537554.8751737,-28305752.6711554,56121462.4395254,2844,2845.10854780946,"Manufacturing"
1603345,"AGENTIX CORP.",2836,55,3171465.40908181,19669573.9580009,2652244.81143895,-2026934.42133854,8369865.23950216,2836,2836.06000514226,"Manufacturing"
1604028,"ADVANCED DRAINAGE SYSTEMS, INC.",3086,55,6057798.21901913,47745775.3804604,6438039.03894146,-6560758.29730612,18676354.7353444,3086,3085.3236079112,"Manufacturing"
1604778,"Qorvo, Inc.",3674,55,44682374.0646719,175497883.364683,23664129.7654119,-1699320.27553548,91064068.4048792,3674,3672.30423735342,"Manufacturing"
1606757,"KIMBALL ELECTRONICS, INC.",3672,55,9346372.07517148,19092409.5472682,2574419.97817202,4300508.91795433,14392235.2323886,3672,3671.96617719843,"Manufacturing"
1609258,"PETROGAS COMPANY",1311,55,2084055.32328937,23732081.5192971,3200033.21925532,-4188009.78645105,8356120.43302979,1311,1310.47427721392,"Mining"
1610250,"Boot Barn Holdings, Inc.",5661,55,17746222.0108537,160582360.658471,21652921.0939928,-24693503.3333721,60185947.3550796,5661,5661.18998014992,"Retail Trade"
1613103,"Medtronic plc",3845,55,771881818.295431,521860002.287915,70367588.353516,633961345.12254,909802291.468322,3845,3845.88176165686,"Manufacturing"
1617242,"KEARNY FINANCIAL CORP.",6035,55,9814094.52376649,19281437.3615191,2599908.48344596,4718273.89621241,14909915.1513206,6035,6034.62148242832,"Finance/Insurance/Real Estate"
1618732,"NUTANIX, INC.",7372,55,-24910415.5223727,173771199.396506,23431303.7466394,-70835770.8657859,21014939.8210405,7372,7370.89274974741,"Services"
1618921,"WALGREENS BOOTS ALLIANCE, INC.",5912,55,731479039.293456,671002807.051341,90478000.0452928,554142159.204682,908815919.38223,5912,5910.3040493962,"Retail Trade"
1624794,"CSW INDUSTRIALS, INC.",2891,55,9446114.93231757,20085899.0433207,2708382.07449147,4137686.06631428,14754543.7983209,2891,2891.20704673157,"Manufacturing"
1625288,"NEXIEN BIOPHARMA, INC.",2834,55,3878830.74849895,18660248.2242783,2516147.35726768,-1052818.0717457,8810479.56874361,2834,2835.70758021501,"Manufacturing"
1627223,"The Chemours Company",2800,55,58696238.3229347,190771058.410303,25723564.2684387,8278052.35679492,109114424.289075,2800,2799.70233866637,"Manufacturing"
1628908,"Evolent Health, Inc.",8741,55,28665380.7565384,144916938.057757,19540595.9414268,-9634187.28865816,66964948.801735,8741,8740.41880717838,"Services"
1629210,"PARAMOUNT GOLD NEVADA CORP.",1000,55,3572569.57917385,20734915.7815453,2795895.47362095,-1907385.5491232,9052524.7074709,1000,1001.79603067329,"Mining"
1630113,"BIOTRICITY INC.",3841,55,3177848.09733497,20893681.4617611,2817303.43357402,-2344066.63247011,8699762.82714006,3841,3840.39313722523,"Manufacturing"
1633978,"Lumentum Holdings Inc.",3669,55,26159372.2576462,166688008.355978,22476206.4615744,-17893992.4070396,70212736.922332,3669,3668.96419920148,"Manufacturing"
1634117,"BARNES & NOBLE EDUCATION, INC.",5940,55,3899701.32370532,167128532.568284,22535606.734244,-40270087.875413,48069490.5228236,5940,5939.15908143269,"Retail Trade"
1636519,"MADISON SQUARE GARDEN SPORTS CORP.",7990,55,34801265.4087284,135125503.928988,18220319.2328399,-910560.287637889,70513091.1050946,7990,7990.7175746916,"Services"
1666138,"Atkore Inc.",3690,55,19870662.2187302,49623496.8712249,6691230.95310499,6755849.55064445,32985474.886816,3690,3689.23818884721,"Manufacturing"
1694426,"DELEK US HOLDINGS, INC.",2911,55,13604401.9016403,181147288.602592,24425895.4122913,-34270353.1064507,61479156.9097313,2911,2910.41765534953,"Manufacturing"
